COUNTRY;COUNTRY CODE;STATE;STATE CODE;COUNTY;COUNTY CODE;LOCALITY ID;LOCALITY TYPE;LATITUDE;LONGITUDE
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3737025 ;P;31;-6.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3737031 ;P;30.9;-7.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3737039 ;P;30.6;-7.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3737281 ;P;30.6;-8.4
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3781590 ;P;35.3;-5.2
Morocco;MA;Fès-Boulemane          ;MA-05;;;L3781600 ;P;33;-4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3786178 ;P;30.4;-9.5
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3809070 ;P;35.2;-5.3
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L3809071 ;P;34;-6.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3809072 ;P;30.5;-8.9
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3812648 ;P;35.2;-5.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3823599 ;P;30.5;-8.8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L3832707 ;P;34;-6.8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L3833510 ;P;34;-6.8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L3833514 ;P;34;-6.8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L3833522 ;P;34;-6.9
Morocco;MA;Tadla-Azilal            ;MA-12;;;L3841810 ;P;31.4;-6.8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L3848168 ;H;33.9;-7
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L3853296 ;H;34;-6.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3860011 ;P;31.2;-7.9
Morocco;MA;Grand Casablanca        ;MA-08;;;L3860389 ;P;33.6;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3875815 ;P;31.1;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3875872 ;P;31.4;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3875881 ;P;31.8;-7.7
Morocco;MA;Tadla-Azilal            ;MA-12;;;L3875887 ;P;32;-6.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3875891 ;P;31.7;-7.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3875906 ;P;30.4;-9.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3875942 ;P;31.5;-9.8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L3889695 ;H;34;-6.8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L3903600 ;P;34;-6.8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L3914219 ;P;34;-6.9
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L3917542 ;P;34;-6.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3928331 ;P;31.5;-5.5
Morocco;MA;Grand Casablanca        ;MA-08;;;L3939416 ;P;33.6;-7.6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3941273 ;P;31.2;-3.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3945855 ;P;31.6;-8
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3947016 ;P;35.9;-5.6
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3964541 ;H;35.2;-6.1
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3964551 ;P;35.2;-6.2
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3964567 ;P;35.2;-6.1
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L3964663 ;P;34.9;-6.3
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L3964672 ;H;34.9;-6.3
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3964687 ;P;35.1;-6.2
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L3970568 ;H;34;-6.8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L3970573 ;H;34;-6.8
Morocco;MA;Grand Casablanca        ;MA-08;;;L3971703 ;P;33.6;-7.6
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L3971714 ;H;33.9;-7.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3977745 ;P;31.9;-4.4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L3977758 ;H;32.2;-4.4
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3983122 ;P;35.3;-5.5
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3983123 ;P;35.9;-5.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3983124 ;P;31.1;-7.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3983127 ;P;30.4;-9.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3983135 ;P;31.6;-8
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L3990607 ;P;35.8;-5.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3990770 ;P;31.2;-7.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3990772 ;P;30.7;-9.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3990776 ;P;30.3;-9.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L3990778 ;P;30.6;-9.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3999708 ;H;31.8;-9.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L3999732 ;P;31.5;-9.8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L4022358 ;P;34;-6.8
Morocco;MA;Chaouia-Ouardigha       ;MA-09;;;L4026786 ;H;33.7;-6.9
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L4066653 ;P;35.6;-6
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L4066659 ;P;35.5;-6
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L4066670 ;P;35.3;-6.1
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L4066677 ;P;35.2;-6.1
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L4066681 ;P;34.9;-6.3
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L4066686 ;P;34.8;-6.2
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L4066692 ;P;34.8;-6.3
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L4066697 ;P;34.9;-6.3
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L4066700 ;P;34.8;-6.2
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L4066701 ;P;35.2;-6.1
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L4066703 ;P;35.1;-6.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4066732 ;P;33.5;-5.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4066734 ;P;33.5;-5.2
Morocco;MA;Fès-Boulemane          ;MA-05;;;L4066742 ;P;33.7;-5
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L4069281 ;P;35.2;-5.3
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L4070679 ;P;34.8;-5.5
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L4074035 ;P;33.9;-7
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L4074129 ;P;34;-6
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L4076065 ;P;29;-9.9
Morocco;MA;Chaouia-Ouardigha       ;MA-09;;;L4076609 ;P;33.4;-7.6
Morocco;MA;Chaouia-Ouardigha       ;MA-09;;;L4076620 ;P;33.8;-7.2
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L4076623 ;P;34.9;-6.3
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L4076631 ;P;34.8;-6.2
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L4078317 ;P;34.9;-6.3
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L4078325 ;P;34.9;-6.3
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L4078342 ;P;34.8;-6.3
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L4078348 ;P;34.8;-6.3
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L4078357 ;P;34.7;-6.1
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L4078362 ;P;34.7;-6
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L4078367 ;P;34.4;-5.8
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L4078373 ;P;34.2;-5.7
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L4078379 ;P;34.2;-5.7
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4078382 ;P;33.4;-5.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4078384 ;P;33.5;-5.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4078401 ;P;33.4;-5.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4078420 ;P;32.8;-4.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4078465 ;P;32.6;-4.5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4078479 ;P;32.5;-4.5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4078485 ;P;32.3;-4.5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4078490 ;P;32;-4.5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4078497 ;P;31.7;-4.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4078564 ;P;31.3;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4078575 ;P;31.3;-4.3
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4078577 ;P;31.2;-4.3
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4078581 ;P;31.3;-4.4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4078597 ;P;31.4;-4.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4078605 ;P;31.2;-5.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4078608 ;P;31.1;-5.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4078609 ;P;31.5;-5.5
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4078610 ;P;31.6;-5.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4078613 ;P;31.4;-6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4078615 ;P;31.3;-6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4078628 ;P;31.2;-6.1
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4078629 ;P;31;-6.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4078630 ;P;31.2;-7.5
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4078631 ;P;31.3;-7.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4078632 ;P;31.2;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4078634 ;P;31.2;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4078636 ;P;31.2;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4078641 ;P;31.3;-8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4078643 ;P;30.8;-8.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4078647 ;P;30.1;-9.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4078651 ;P;30;-9.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4078654 ;P;30;-9.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4078660 ;P;30.4;-9.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4078661 ;P;30.6;-9.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4078663 ;P;30.7;-9.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4081607 ;P;30.5;-9.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4131608 ;P;30.5;-8.9
Morocco;MA;Doukkala-Abda           ;MA-10;;;L4131841 ;P;32;-8.4
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L4199937 ;P;36;-5.5
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L4215234 ;H;34.1;-6.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4232335 ;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4235304 ;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4239760 ;P;31.6;-8
Morocco;MA;Doukkala-Abda           ;MA-10;;;L4252437 ;H;32.6;-8.8
Morocco;MA;Doukkala-Abda           ;MA-10;;;L4256439 ;P;32.7;-9.1
Morocco;MA;Chaouia-Ouardigha       ;MA-09;;;L4256804 ;H;33.1;-7.3
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4263502 ;P;31.4;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4263529 ;P;31.4;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4263551 ;P;31.3;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4263675 ;P;31.2;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4263690 ;P;31.2;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4263742 ;P;31.2;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4263804 ;P;31.2;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4277713 ;P;31;-8.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4277715 ;P;30.9;-8.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4277717 ;P;30.9;-8.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4277729 ;P;30.3;-9.4
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L4278789 ;P;35.8;-5.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4279954 ;H;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4280053 ;H;31.6;-8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4280238 ;H;34;-5.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4280296 ;P;30.9;-6.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4280792 ;P;30;-9.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4280806 ;P;30;-9.7
Morocco;MA;Chaouia-Ouardigha       ;MA-09;;;L4281809 ;H;33.1;-7.2
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4282952 ;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4283000 ;P;31.6;-8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4284046 ;P;30.4;-9.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4284052 ;P;30.4;-9.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4284059 ;P;30.4;-9.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4284064 ;P;30.3;-9.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4284071 ;P;30.3;-9.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4284111 ;P;30.3;-9.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4284117 ;P;30.4;-9.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4284126 ;P;30.4;-9.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4284135 ;P;30.4;-9.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4285284 ;P;31.5;-7.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4285298 ;H;31.4;-7.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4285317 ;P;31.4;-7.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4285319 ;P;31.3;-7.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4286138 ;P;30.9;-6.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4286184 ;H;30.9;-6.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4286275 ;H;30.8;-6.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4286297 ;H;31.3;-6.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4286945 ;P;30.5;-8.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4287018 ;P;30.6;-8.3
Morocco;MA;Grand Casablanca        ;MA-08;;;L4287414 ;P;33.4;-7.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4289796 ;P;31.4;-6
Morocco;MA;Doukkala-Abda           ;MA-10;;;L4291820 ;P;32.9;-8.8
Morocco;MA;Doukkala-Abda           ;MA-10;;;L4291851 ;P;32.7;-8.9
Morocco;MA;Doukkala-Abda           ;MA-10;;;L4291945 ;P;33.2;-8.5
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4294828 ;P;31.5;-5.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4294831 ;P;31.6;-5.6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4294836 ;P;31.5;-5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4294840 ;P;31.8;-4.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4294841 ;P;32;-4.5
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L4296063 ;P;35.1;-6.1
Morocco;MA;Fès-Boulemane          ;MA-05;;;L4296950 ;P;34.1;-5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4297279 ;P;31.4;-4.3
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4297284 ;P;34.1;-5.5
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L4299007 ;P;34.3;-6.7
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4303834 ;P;31.3;-4.3
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4303842 ;P;31.1;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4303851 ;P;31.2;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4303867 ;P;31.1;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4303877 ;P;31.2;-4.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4303890 ;P;30.8;-5.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4303906 ;H;30.2;-9.6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4304177 ;P;31.5;-4.5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4304181 ;P;31.6;-4.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4304271 ;P;31.6;-8.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4305040 ;P;30.9;-6.9
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L4310616 ;P;34;-6.8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L4310628 ;P;34;-6.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4320571 ;P;31.4;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4320807 ;P;31.4;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4320851 ;P;31.3;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4322496 ;P;31.2;-7.9
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L4332395 ;P;34;-6.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4332410 ;P;31.5;-5.5
Morocco;MA;Chaouia-Ouardigha       ;MA-09;;;L4332537 ;P;33.7;-7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4333769 ;P;31.6;-8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4335480 ;P;30;-9.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4337076 ;P;30.2;-9.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4337737 ;P;31;-8.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4337764 ;P;30.9;-8.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4337779 ;P;30.9;-8.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4337791 ;P;30.8;-8.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4338322 ;P;30;-9.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4338725 ;P;30.5;-8.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4338749 ;P;30.6;-8.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4338783 ;P;30.5;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4338807 ;H;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4339185 ;P;31.4;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4339242 ;P;31.5;-7.8
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L4340737 ;P;35.6;-5.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4341272 ;P;31.3;-6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4341339 ;P;31.4;-6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4341398 ;P;31.5;-5.6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4341467 ;P;31.8;-4.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4342556 ;P;32.3;-4.5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4342601 ;P;31.4;-4.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4342711 ;P;31.3;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4342752 ;P;31.2;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4342856 ;P;31.5;-4.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4343027 ;P;31.3;-7.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4343141 ;P;31.3;-7.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4343169 ;P;31.6;-8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L4344047 ;P;33.8;-6.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4345514 ;P;30.9;-6.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4345535 ;P;31;-6.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4345549 ;P;31;-6.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4345850 ;P;31;-6.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4349272 ;P;31.4;-5.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4349289 ;P;31.4;-5.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4352055 ;H;31.3;-4.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4353917 ;P;31.2;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4354753 ;H;31.6;-4.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4356794 ;P;33;-5.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4356801 ;P;33;-5.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4356805 ;P;33.4;-5.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4363350 ;P;33.6;-5.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4373508 ;P;31.3;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4373514 ;P;31.2;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4373516 ;P;31.2;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4373521 ;P;31.5;-7.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4373527 ;H;31.4;-6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4373533 ;P;31.3;-5.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4373538 ;P;31.5;-5.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4373557 ;P;31.3;-5.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4373581 ;P;31.7;-4.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4373588 ;P;31.2;-4.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4373604 ;P;31.2;-4.3
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L4373609 ;P;31.3;-4.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4373615 ;P;30.5;-7.9
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L4373619 ;P;33.9;-7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4373621 ;P;30.6;-8.1
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L4375360 ;P;34;-6.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4379059 ;H;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4379121 ;P;31.6;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4379146 ;P;31.6;-8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L4382565 ;H;34;-6.8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L4382637 ;P;34;-6.8
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L4383381 ;P;35.8;-5.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4384387 ;P;30.8;-9.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4384393 ;P;30.4;-9.5
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L4384513 ;P;34;-6.8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L4384529 ;P;34;-6.8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L4384538 ;P;34;-6.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L4388965 ;P;30.8;-5.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4388985 ;P;31.5;-7.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4389025 ;P;31.4;-9.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L4394943 ;P;31.7;-8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L4396585 ;H;33.9;-6.9
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L4402095 ;P;29;-10.2
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L4402096 ;P;29.7;-8
